1606481053,1265.82,5882.35,6666.66,24.71,49.56,99214.36,5370.00,24,0, Fri, 20/11/27, 12:44:13
1606481137,1265.82,5882.35,6666.66,25.22,47.34,99217.55,5442.00,29,1, Fri, 20/11/27, 12:45:37
1606481216,1265.82,5882.35,6666.66,25.44,47.53,99212.88,5272.00,30,2, Fri, 20/11/27, 12:46:56
1606481295,1269.03,5882.35,6666.66,25.57,45.59,99209.69,5406.00,30,3, Fri, 20/11/27, 12:48:15
1606481374,1269.03,5882.35,6666.66,25.45,44.47,99202.01,3354.00,23,4, Fri, 20/11/27, 12:49:34
1606481453,1272.26,5813.95,6578.94,24.98,45.36,99193.50,6400.00,30,5, Fri, 20/11/27, 12:50:53
1606481532,1272.26,5882.35,6666.66,25.10,47.38,99203.10,6591.00,30,6, Fri, 20/11/27, 12:52:12
1606481611,1275.51,5882.35,6666.66,25.45,44.69,99205.80,6525.00,30,7, Fri, 20/11/27, 12:53:31
1606481690,1278.77,5882.35,6666.66,25.48,45.04,99203.12,6495.00,30,8, Fri, 20/11/27, 12:54:50
1606481769,1275.51,5813.95,6666.66,25.67,44.24,99199.99,6450.00,30,9, Fri, 20/11/27, 12:56:09
1606481848,1278.77,5882.35,6578.94,25.84,43.82,99194.38,6529.00,30,10, Fri, 20/11/27, 12:57:28
1606481927,1282.05,5813.95,6666.66,25.96,44.51,99195.51,6380.00,30,11, Fri, 20/11/27, 12:58:47
1606482006,1282.05,5813.95,6666.66,26.04,43.34,99196.90,6526.00,30,12, Fri, 20/11/27, 13:00:06
1606482093,1282.05,5882.35,6578.94,26.05,42.33,99194.19,6535.00,30,13, Fri, 20/11/27, 13:01:33
1606482181,1288.65,5813.95,6666.66,26.11,41.86,99193.98,6611.00,30,14, Fri, 20/11/27, 13:03:01
1606482282,1285.34,5813.95,6666.66,26.19,42.56,99201.89,6625.00,30,15, Fri, 20/11/27, 13:04:42
1606482361,1291.98,5813.95,6666.66,26.29,42.59,99187.26,6627.00,30,16, Fri, 20/11/27, 13:06:01
1606482441,1288.65,5882.35,6666.66,26.19,43.96,99197.51,6544.00,25,17, Fri, 20/11/27, 13:07:21
1606482520,1291.98,5882.35,6666.66,26.34,44.82,99194.60,6419.00,30,18, Fri, 20/11/27, 13:08:40
1606482600,1291.98,5882.35,6578.94,26.54,42.82,99182.69,6562.00,31,19, Fri, 20/11/27, 13:10:00
1606482680,1298.70,5882.35,6578.94,26.50,43.17,99182.65,6586.00,30,20, Fri, 20/11/27, 13:11:20
1606482760,1295.33,5882.35,6578.94,26.65,43.40,99181.62,6620.00,31,21, Fri, 20/11/27, 13:12:40
1606482840,1295.33,5813.95,6666.66,26.79,43.41,99190.38,6725.00,31,22, Fri, 20/11/27, 13:14:00
1606482920,1298.70,5882.35,6666.66,26.85,42.16,99188.19,6522.00,31,23, Fri, 20/11/27, 13:15:20
1606483000,1302.08,5813.95,6666.66,26.68,40.98,99184.08,6545.00,31,24, Fri, 20/11/27, 13:16:40
1606483080,1305.48,5882.35,6666.66,26.53,41.69,99184.86,6544.00,31,25, Fri, 20/11/27, 13:18:00
1606483174,1302.08,5882.35,6666.66,26.23,42.74,99170.92,6482.00,31,26, Fri, 20/11/27, 13:19:34
1606483254,1305.48,5813.95,6666.66,26.18,42.05,99174.72,6412.00,31,27, Fri, 20/11/27, 13:20:54
1606483364,1308.90,5952.38,6666.66,26.05,42.36,99174.92,6585.00,31,28, Fri, 20/11/27, 13:22:44
1606483444,1308.90,5813.95,6578.94,26.25,42.07,99173.64,6582.00,31,29, Fri, 20/11/27, 13:24:04
1606483524,1305.48,5813.95,6666.66,26.45,41.79,99166.08,6537.00,23,30, Fri, 20/11/27, 13:25:24
1606483604,1312.33,5952.38,6666.66,26.52,42.79,99170.44,6655.00,31,31, Fri, 20/11/27, 13:26:44
1606483684,1312.33,5882.35,6666.66,26.68,40.98,99162.02,6477.00,31,32, Fri, 20/11/27, 13:28:04
1606483764,1308.90,5813.95,6666.66,26.70,42.20,99168.88,6495.00,32,33, Fri, 20/11/27, 13:29:24
1606483844,1315.78,5882.35,6666.66,26.72,41.26,99162.10,6469.00,32,34, Fri, 20/11/27, 13:30:44
1606483924,1315.78,5882.35,6578.94,26.64,39.59,99164.49,6511.00,32,35, Fri, 20/11/27, 13:32:04
1606484004,1315.78,5882.35,6666.66,26.47,39.67,99157.64,6335.00,32,36, Fri, 20/11/27, 13:33:24
1606484098,1319.26,5952.38,6666.66,26.52,40.57,99153.30,6302.00,32,37, Fri, 20/11/27, 13:34:58
1606484178,1322.75,5882.35,6666.66,26.51,41.42,99150.86,6441.00,32,38, Fri, 20/11/27, 13:36:18
1606484258,1322.75,5952.38,6666.66,26.62,40.76,99151.42,6400.00,29,39, Fri, 20/11/27, 13:37:38
1606484338,1322.75,5952.38,6666.66,26.65,41.39,99146.28,6299.00,32,40, Fri, 20/11/27, 13:38:58
1606484439,1322.75,5952.38,6578.94,26.85,41.51,99140.32,6199.00,32,41, Fri, 20/11/27, 13:40:39
1606484519,1326.25,5952.38,6578.94,26.94,41.11,99146.60,6189.00,32,42, Fri, 20/11/27, 13:41:59
1606484613,1326.25,5952.38,6666.66,27.17,40.31,99145.22,6168.00,26,43, Fri, 20/11/27, 13:43:33
1606484693,1333.33,5952.38,6578.94,27.17,38.93,99144.39,6210.00,29,44, Fri, 20/11/27, 13:44:53
1606484773,1329.78,5882.35,6666.66,27.01,38.93,99135.40,6190.00,24,45, Fri, 20/11/27, 13:46:13
1606484853,1329.78,5952.38,6666.66,26.88,39.53,99132.98,5996.00,26,46, Fri, 20/11/27, 13:47:33
1606484933,1336.89,5952.38,6578.94,27.01,40.60,99127.25,6018.00,26,47, Fri, 20/11/27, 13:48:53
1606485013,1336.89,5952.38,6578.94,27.12,40.40,99136.75,6016.00,24,48, Fri, 20/11/27, 13:50:13
1606485093,1333.33,5952.38,6666.66,27.07,40.22,99129.69,5872.00,27,49, Fri, 20/11/27, 13:51:33
1606485173,1336.89,5952.38,6666.66,27.20,38.99,99129.98,5902.00,25,50, Fri, 20/11/27, 13:52:53
1606485253,1340.48,5882.35,6666.66,27.30,38.84,99129.12,5814.00,25,51, Fri, 20/11/27, 13:54:13
1606485333,1340.48,5882.35,6666.66,27.37,40.20,99129.69,5747.00,25,52, Fri, 20/11/27, 13:55:33
1606485413,1340.48,5952.38,6578.94,27.46,37.71,99126.12,5687.00,25,53, Fri, 20/11/27, 13:56:53
1606485514,1340.48,5882.35,6666.66,27.47,39.25,99124.22,5767.00,33,54, Fri, 20/11/27, 13:58:34
1606485594,1344.08,5952.38,6578.94,27.42,39.37,99125.31,5738.00,33,55, Fri, 20/11/27, 13:59:54
1606485674,1344.08,5882.35,6666.66,27.42,39.48,99121.50,5687.00,33,56, Fri, 20/11/27, 14:01:14
1606485754,1347.70,5952.38,6578.94,27.54,38.76,99123.11,5643.00,33,57, Fri, 20/11/27, 14:02:34
1606485849,1351.35,5952.38,6578.94,27.69,39.12,99125.50,5610.00,33,58, Fri, 20/11/27, 14:04:09
1606485929,1351.35,5882.35,6666.66,27.71,38.88,99119.76,5536.00,28,59, Fri, 20/11/27, 14:05:29
1606486009,1351.35,5952.38,6666.66,27.57,37.48,99112.48,5577.00,33,60, Fri, 20/11/27, 14:06:49
1606486089,1355.01,5952.38,6666.66,27.38,38.56,99120.40,5569.00,33,61, Fri, 20/11/27, 14:08:09
1606486169,1358.69,5882.35,6666.66,27.35,39.07,99121.24,5445.00,33,62, Fri, 20/11/27, 14:09:29
1606486249,1355.01,5952.38,6666.66,27.38,38.87,99119.35,5424.00,33,63, Fri, 20/11/27, 14:10:49
1606486329,1358.69,5952.38,6666.66,27.19,38.48,99123.15,5331.00,33,64, Fri, 20/11/27, 14:12:09
1606486409,1358.69,5952.38,6578.94,27.12,38.82,99120.:0,5485.00,33,65, Fri, 20/11/27, 14:13:29
1606486489,1358.69,5952.38,6666.66,27.02,38.85,99114.45,5464.00,33,66, Fri, 20/11/27, 14:14:49
1606486591,1362.39,5952.38,6578.94,26.96,37.83,99111.76,5406.00,33,67, Fri, 20/11/27, 14:16:31
1606486671,1362.39,5952.38,6666.66,27.10,38.45,99116.62,5385.00,33,68, Fri, 20/11/27, 14:17:51
1606486751,1366.12,5952.38,6578.94,27.35,37.92,99110.89,5377.00,33,69, Fri, 20/11/27, 14:19:11
1606486831,1366.12,5952.38,6578.94,27.38,37.22,99104.90,5389.00,33,70, Fri, 20/11/27, 14:20:31
1606486911,1366.12,5952.38,6578.94,27.22,37.90,99113.35,5114.00,33,71, Fri, 20/11/27, 14:21:51
1606486991,1366.12,5952.38,6578.94,27.26,37.40,99110.06,5167.00,33,72, Fri, 20/11/27, 14:23:11
1606487071,1366.12,5952.38,6666.66,27.28,37.92,99112.25,5272.00,33,73, Fri, 20/11/27, 14:24:31
1606487151,1369.86,5952.38,6666.66,27.37,37.21,99111.70,5272.00,33,74, Fri, 20/11/27, 14:25:51
1606487231,1369.86,5952.38,6666.66,27.36,38.36,99113.89,5240.00,34,75, Fri, 20/11/27, 14:27:11
1606487311,1373.62,5882.35,6666.66,27.23,37.03,99100.28,5168.00,33,76, Fri, 20/11/27, 14:28:31
1606487391,1377.41,5882.35,6666.66,27.15,37.02,99105.75,5198.00,34,77, Fri, 20/11/27, 14:29:51
1606487471,1373.62,5952.38,6666.66,27.22,37.99,99108.98,5289.00,34,78, Fri, 20/11/27, 14:31:11
1606487551,1377.41,5882.35,6666.66,27.45,37.09,99108.42,5400.00,34,79, Fri, 20/11/27, 14:32:31
1606487639,1381.21,5952.38,6666.66,27.50,36.64,99097.52,5376.00,34,80, Fri, 20/11/27, 14:33:59
1606487727,1377.41,5952.38,6666.66,27.43,36.47,99093.19,5429.00,34,81, Fri, 20/11/27, 14:35:27
1606487816,1381.21,5882.35,6666.66,27.38,37.19,99095.90,5299.00,34,82, Fri, 20/11/27, 14:36:56
1606487917,1385.04,5952.38,6578.94,27.39,37.35,99089.39,5399.00,34,83, Fri, 20/11/27, 14:38:37
1606487997,1381.21,5882.35,6666.66,27.44,36.66,99089.36,5464.00,34,84, Fri, 20/11/27, 14:39:57
1606488078,1388.88,5882.35,6666.66,27.35,36.28,99090.50,5205.00,34,85, Fri, 20/11/27, 14:41:18
1606488159,1388.88,5882.35,6666.66,27.27,37.56,99092.65,5165.00,34,86, Fri, 20/11/27, 14:42:39
1606488240,1388.88,5882.35,6666.66,27.34,37.00,99089.64,4976.00,34,87, Fri, 20/11/27, 14:44:00
1606488321,1392.75,5882.35,6666.66,27.29,36.92,99079.28,4976.00,34,88, Fri, 20/11/27, 14:45:21
1606488402,1392.75,5882.35,6666.66,27.37,37.22,99077.98,4985.00,35,89, Fri, 20/11/27, 14:46:42
1606488483,1392.75,5952.38,6666.66,27.42,36.84,99072.49,4942.00,35,90, Fri, 20/11/27, 14:48:03
1606488564,1392.75,5952.38,6578.94,27.27,37.18,99089.92,4834.00,28,91, Fri, 20/11/27, 14:49:24
1606488645,1396.64,5952.38,6578.94,27.28,36.61,99082.30,4893.00,35,92, Fri, 20/11/27, 14:50:45
1606488726,1396.64,5952.38,6578.94,27.35,36.70,99083.65,4837.00,35,93, Fri, 20/11/27, 14:52:06
1606488807,1400.56,5952.38,6578.94,27.45,35.79,99080.11,4771.00,35,94, Fri, 20/11/27, 14:53:27
1606488888,1400.56,5952.38,6666.66,27.45,36.57,99077.64,4506.00,35,95, Fri, 20/11/27, 14:54:48
1606488991,1400.56,5952.38,6666.66,27.45,36.45,99077.39,4518.00,35,96, Fri, 20/11/27, 14:56:31
1606489072,1408.45,5952.38,6578.94,27.37,36.47,99082.30,4461.00,35,97, Fri, 20/11/27, 14:57:52
1606489153,1408.45,5952.38,6578.94,27.44,36.76,99080.36,4404.00,35,98, Fri, 20/11/27, 14:59:13
1606489234,1404.49,5952.38,6578.94,27.39,35.94,99062.15,4248.00,35,99, Fri, 20/11/27, 15:00:34
1606489315,1408.45,5952.38,6578.94,27.29,35.68,99069.76,4072.00,35,100, Fri, 20/11/27, 15:01:55
1606489396,1408.45,5952.38,6666.66,27.13,36.42,99073.38,3995.00,35,101, Fri, 20/11/27, 15:03:16
1606489477,1408.45,5952.38,6666.66,27.06,37.36,99073.64,3859.00,35,102, Fri, 20/11/27, 15:04:37
1606489558,1412.42,5952.38,6578.94,27.11,36.57,99073.90,3773.00,35,103, Fri, 20/11/27, 15:05:58
1606489639,1412.42,5882.35,6666.66,27.26,36.10,99073.60,3626.00,35,104, Fri, 20/11/27, 15:07:19
1606489720,1412.42,5952.38,6666.66,27.25,36.12,99071.15,3583.00,35,105, Fri, 20/11/27, 15:08:40
1606489801,1416.43,5952.38,6666.66,27.19,35.57,99069.80,3480.00,35,106, Fri, 20/11/27, 15:10:01
1606489882,1416.43,5952.38,6666.66,27.02,35.43,99069.31,3376.00,35,107, Fri, 20/11/27, 15:11:22
1606489963,1416.43,5882.35,6666.66,26.95,36.53,99072.01,3364.00,35,108, Fri, 20/11/27, 15:12:43
1606490052,1420.45,5952.38,6578.94,27.02,36.31,99067.38,3251.00,35,109, Fri, 20/11/27, 15:14:12
1606490139,1416.43,5882.35,6666.66,27.06,35.60,99072.52,3178.00,35,110, Fri, 20/11/27, 15:15:39
1606490228,1420.45,5952.38,6666.66,27.04,35.35,99070.39,3113.00,35,111, Fri, 20/11/27, 15:17:08
1606490328,1424.50,5882.35,6666.66,26.98,34.75,99066.05,2933.00,35,112, Fri, 20/11/27, 15:18:48
1606490409,1424.50,5882.35,6666.66,27.03,35.32,99065.48,2926.00,35,113, Fri, 20/11/27, 15:20:09
1606490490,1424.50,5952.38,6666.66,27.04,35.78,99062.22,2889.00,35,114, Fri, 20/11/27, 15:21:30
1606490571,1428.57,5882.35,6666.66,27.00,35.22,99063.86,2873.00,35,115, Fri, 20/11/27, 15:22:51
1606490652,1428.57,5952.38,6578.94,26.92,37.24,99063.88,2893.00,35,116, Fri, 20/11/27, 15:24:12
1606490733,1428.57,5952.38,6578.94,26.95,36.67,99068.48,2804.00,36,117, Fri, 20/11/27, 15:25:33
1606490814,1428.57,5952.38,6666.66,26.98,36.33,99071.49,2720.00,35,118, Fri, 20/11/27, 15:26:54
1606490895,1432.66,5952.38,6666.66,26.94,37.54,99069.58,2692.00,36,119, Fri, 20/11/27, 15:28:15
1606490976,1432.66,5952.38,6666.66,26.94,36.31,99068.76,2709.00,36,120, Fri, 20/11/27, 15:29:36
1606491057,1432.66,5952.38,6666.66,26.93,37.43,99063.60,2668.00,36,121, Fri, 20/11/27, 15:30:57
1606491138,1436.78,5952.38,6666.66,26.95,37.25,99067.40,2646.00,36,122, Fri, 20/11/27, 15:32:18
1606491219,1440.92,5882.35,6666.66,26.95,37.81,99065.75,2580.00,35,123, Fri, 20/11/27, 15:33:39
1606491300,1436.78,5952.38,6578.94,27.10,37.91,99064.90,2505.00,36,124, Fri, 20/11/27, 15:35:00
1606491389,1436.78,5952.38,6666.66,27.14,36.82,99060.30,2458.00,36,125, Fri, 20/11/27, 15:36:29
1606491478,1445.08,5952.38,6578.94,26.88,38.02,99067.95,2462.00,36,126, Fri, 20/11/27, 15:37:58
1606491581,1445.08,5952.38,6578.94,26.65,37.83,99066.58,2401.00,31,127, Fri, 20/11/27, 15:39:41
1606491685,1440.92,5952.38,6578.94,26.47,38.74,99073.36,2398.00,36,128, Fri, 20/11/27, 15:41:25
1606491766,1445.08,5882.35,6666.66,26.46,38.79,99065.49,2360.00,36,129, Fri, 20/11/27, 15:42:46
1606491847,1445.08,5882.35,6666.66,26.40,38.98,99067.12,2355.00,36,130, Fri, 20/11/27, 15:44:07
1606491928,1453.48,5952.38,6578.94,26.26,39.68,99060.02,2317.00,36,131, Fri, 20/11/27, 15:45:28
1606492009,1449.27,5952.38,6666.66,26.12,39.37,99061.65,2233.00,36,132, Fri, 20/11/27, 15:46:49
1606492090,1453.48,5882.35,6666.66,25.98,39.47,99056.69,2203.00,36,133, Fri, 20/11/27, 15:48:10
1606492171,1453.48,5882.35,6666.66,25.93,40.37,99069.45,2174.00,36,134, Fri, 20/11/27, 15:49:31
1606492252,1453.48,5882.35,6666.66,25.88,40.53,99061.28,2113.00,36,135, Fri, 20/11/27, 15:50:52
1606492333,1457.72,5952.38,6666.66,25.79,40.03,99061.80,2102.00,36,136, Fri, 20/11/27, 15:52:13
1606492414,1457.72,5882.35,6666.66,25.76,39.76,99057.99,2030.00,36,137, Fri, 20/11/27, 15:53:34
1606492495,1457.72,5952.38,6578.94,25.68,40.70,99063.11,1991.00,36,138, Fri, 20/11/27, 15:54:55
1606492576,1461.98,5952.38,6666.66,25.63,40.59,99052.80,1958.00,36,139, Fri, 20/11/27, 15:56:16
1606492657,1461.98,5952.38,6578.94,25.67,40.20,99064.22,1941.00,36,140, Fri, 20/11/27, 15:57:37
1606492747,1461.98,5952.38,6578.94,25.65,40.39,99063.39,1869.00,36,141, Fri, 20/11/27, 15:59:07
1606492850,1461.98,5882.35,6666.66,25.61,40.50,99059.85,1823.00,36,142, Fri, 20/11/27, 16:00:50
1606492931,1466.27,5952.38,6666.66,25.50,40.74,99051.68,1787.00,36,143, Fri, 20/11/27, 16:02:11
1606493012,1466.27,5952.38,6666.66,25.37,41.58,99062.98,1729.00,36,144, Fri, 20/11/27, 16:03:32
1606493093,1470.58,5882.35,6666.66,25.30,41.10,99071.35,1702.00,36,145, Fri, 20/11/27, 16:04:53
1606493175,1470.58,5882.35,6666.66,25.23,42.15,99068.30,1652.00,35,146, Fri, 20/11/27, 16:06:15
1606493257,1470.58,5882.35,6666.66,25.20,41.75,99059.05,1606.00,36,147, Fri, 20/11/27, 16:07:37
1606493339,1470.58,5882.35,6666.66,25.13,41.67,99066.10,1564.00,36,148, Fri, 20/11/27, 16:08:59
1606493421,1474.92,5813.95,6666.66,25.09,42.29,99059.55,1535.00,36,149, Fri, 20/11/27, 16:10:21
1606493503,1474.92,5813.95,6666.66,25.01,42.36,99058.44,1460.00,36,150, Fri, 20/11/27, 16:11:43
1606493585,1474.92,5952.38,6666.66,24.88,42.23,99063.24,1422.00,36,151, Fri, 20/11/27, 16:13:05
1606493667,1479.28,5882.35,6666.66,24.82,42.53,99063.45,1360.00,36,152, Fri, 20/11/27, 16:14:27
1606493749,1479.28,5952.38,6578.94,24.76,42.51,99056.62,1291.00,36,153, Fri, 20/11/27, 16:15:49
1606493831,1483.67,5813.95,6666.66,24.70,43.50,99051.95,1216.00,36,154, Fri, 20/11/27, 16:17:11
1606493933,1483.67,5813.95,6578.94,24.57,43.27,99058.08,1165.00,36,155, Fri, 20/11/27, 16:18:53
1606494015,1483.67,5882.35,6578.94,24.42,43.34,99052.25,1159.00,35,156, Fri, 20/11/27, 16:20:15
1606494097,1483.67,5952.38,6578.94,24.17,44.05,99053.92,1156.00,34,157, Fri, 20/11/27, 16:21:37
1606494179,1483.67,5882.35,6666.66,23.85,46.70,99068.19,1036.00,32,158, Fri, 20/11/27, 16:22:59
1606494261,1492.53,5882.35,6578.94,23.67,45.75,99058.75,1094.00,32,159, Fri, 20/11/27, 16:24:21
1606494343,1492.53,5882.35,6578.94,23.44,45.95,99063.36,1056.00,33,160, Fri, 20/11/27, 16:25:43
1606494425,1488.09,5813.95,6666.66,23.30,46.42,99061.85,1030.00,32,161, Fri, 20/11/27, 16:27:05
1606494507,1488.09,5813.95,6666.66,23.14,47.01,99063.50,1001.00,32,162, Fri, 20/11/27, 16:28:27
1606494589,1492.53,5882.35,6666.66,23.03,47.48,99068.48,919.00,31,163, Fri, 20/11/27, 16:29:49
1606494671,1497.00,5813.95,6666.66,22.90,48.02,99070.19,884.00,31,164, Fri, 20/11/27, 16:31:11
1606494753,1492.53,5882.35,6578.94,22.87,47.47,99076.08,867.00,32,165, Fri, 20/11/27, 16:32:33
1606494835,1497.00,5813.95,6666.66,22.98,47.38,99069.20,719.00,34,166, Fri, 20/11/27, 16:33:55
1606494917,1501.50,5813.95,6666.66,23.13,48.35,99069.18,578.00,34,167, Fri, 20/11/27, 16:35:17
1606495007,1501.50,5813.95,6666.66,23.25,47.98,99072.85,492.00,34,168, Fri, 20/11/27, 16:36:47
1606495097,1501.50,5882.35,6666.66,23.27,47.33,99069.88,463.00,34,169, Fri, 20/11/27, 16:38:17
1606495187,1506.02,5813.95,6578.94,23.28,47.38,99072.31,456.00,35,170, Fri, 20/11/27, 16:39:47
1606495288,1506.02,5882.35,6666.66,23.25,47.09,99069.31,413.00,34,171, Fri, 20/11/27, 16:41:28
1606495370,1506.02,5882.35,6578.94,23.20,47.27,99078.15,318.00,30,172, Fri, 20/11/27, 16:42:50
1606495452,1510.57,5882.35,6578.94,23.14,47.30,99077.28,254.00,34,173, Fri, 20/11/27, 16:44:12
1606495534,1510.57,5882.35,6578.94,23.09,47.21,99073.68,230.00,34,174, Fri, 20/11/27, 16:45:34
1606495616,1510.57,5882.35,6578.94,23.01,47.67,99074.35,228.00,33,175, Fri, 20/11/27, 16:46:56
1606495698,1510.57,5813.95,6666.66,22.89,47.76,99074.20,243.00,31,176, Fri, 20/11/27, 16:48:18
1606495780,1515.15,5882.35,6578.94,22.79,47.73,99069.48,247.00,33,177, Fri, 20/11/27, 16:49:40
1606495862,1515.15,5813.95,6666.66,22.71,48.08,99065.52,223.00,33,178, Fri, 20/11/27, 16:51:02
1606495944,1515.15,5813.95,6666.66,22.64,48.68,99070.28,202.00,32,179, Fri, 20/11/27, 16:52:24
1606496026,1519.75,5882.35,6578.94,22.54,48.53,99071.74,186.00,33,180, Fri, 20/11/27, 16:53:46
1606496108,1524.39,5813.95,6666.66,22.45,49.04,99073.69,183.00,33,181, Fri, 20/11/27, 16:55:08
1606496190,1519.75,5813.95,6666.66,22.32,49.14,99077.85,166.00,32,182, Fri, 20/11/27, 16:56:30
1606496272,1524.39,5813.95,6666.66,22.21,49.27,99077.10,135.00,32,183, Fri, 20/11/27, 16:57:52
1606496382,1529.05,5813.95,6666.66,22.07,49.46,99074.94,136.00,32,184, Fri, 20/11/27, 16:59:42
1606496464,1524.39,5882.35,6578.94,21.97,49.69,99067.49,148.00,33,185, Fri, 20/11/27, 17:01:04
1606496546,1524.39,5882.35,6666.66,21.87,49.79,99078.10,146.00,33,186, Fri, 20/11/27, 17:02:26
1606496628,1529.05,5882.35,6666.66,21.80,50.26,99073.05,132.00,32,187, Fri, 20/11/27, 17:03:48
1606496710,1533.74,5813.95,6578.94,21.65,50.46,99070.61,119.00,31,188, Fri, 20/11/27, 17:05:10
1606496792,1529.05,5813.95,6666.66,21.51,51.03,99070.30,110.00,31,189, Fri, 20/11/27, 17:06:32
1606496874,1533.74,5882.35,6578.94,21.32,51.76,99067.76,101.00,31,190, Fri, 20/11/27, 17:07:54
1606496956,1533.74,5882.35,6578.94,21.18,52.26,99072.02,93.00,31,191, Fri, 20/11/27, 17:09:16
1606497038,1533.74,5813.95,6756.75,21.02,52.64,99078.94,82.00,29,192, Fri, 20/11/27, 17:10:38
1606497126,1538.46,5882.35,6756.75,20.84,53.29,99080.69,77.00,31,193, Fri, 20/11/27, 17:12:06
1606497208,1538.46,5882.35,6756.75,20.71,53.75,99076.35,79.00,30,194, Fri, 20/11/27, 17:13:28
1606497290,1547.98,5882.35,6578.94,20.59,54.15,99076.78,88.00,30,195, Fri, 20/11/27, 17:14:50
1606497372,1547.98,5882.35,6756.75,20.53,54.35,99076.64,138.00,30,196, Fri, 20/11/27, 17:16:12
1606497462,1547.98,5882.35,6756.75,20.37,54.89,99076.28,141.00,30,197, Fri, 20/11/27, 17:17:42
1606497554,1547.98,5882.35,6756.75,20.22,55.22,99078.35,132.00,30,198, Fri, 20/11/27, 17:19:14
1606497644,1547.98,5882.35,6756.75,20.14,55.72,99078.64,130.00,30,199, Fri, 20/11/27, 17:20:44
1606497747,1547.98,5813.95,6756.75,20.05,56.03,99077.55,122.00,30,200, Fri, 20/11/27, 17:22:27
1606497829,1552.79,5813.95,6756.75,19.93,56.57,99078.78,109.00,30,201, Fri, 20/11/27, 17:23:49
1606497911,1557.63,5813.95,6756.75,19.70,57.86,99089.00,97.00,30,202, Fri, 20/11/27, 17:25:11
1606497993,1562.50,5813.95,6756.75,19.59,58.24,99080.05,84.00,28,203, Fri, 20/11/27, 17:26:33
1606498075,1562.50,5813.95,6756.75,19.50,58.47,99086.76,72.00,30,204, Fri, 20/11/27, 17:27:55
1606498157,1562.50,5813.95,6756.75,19.37,59.15,99083.19,60.00,30,205, Fri, 20/11/27, 17:29:17
1606498239,1567.39,5813.95,6756.75,19.23,59.94,99083.32,48.00,30,206, Fri, 20/11/27, 17:30:39
1606498321,1567.39,5882.35,6756.75,19.13,60.36,99094.81,40.00,27,207, Fri, 20/11/27, 17:32:01
1606498403,1567.39,5813.95,6756.75,19.04,60.98,99086.44,30.00,30,208, Fri, 20/11/27, 17:33:23
1606498485,1572.32,5882.35,6756.75,18.96,61.40,99091.05,24.00,30,209, Fri, 20/11/27, 17:34:45
1606498568,1572.32,5882.35,6756.75,18.88,61.91,99088.64,18.00,30,210, Fri, 20/11/27, 17:36:08
1606498650,1572.32,5882.35,6756.75,18.78,62.46,99086.70,14.00,30,211, Fri, 20/11/27, 17:37:30
1606498732,1572.32,5882.35,6666.66,18.70,62.64,99093.75,11.00,30,212, Fri, 20/11/27, 17:38:52
1606498823,1577.28,5882.35,6666.66,18.60,63.31,99088.28,8.00,30,213, Fri, 20/11/27, 17:40:23
1606498927,1582.27,5813.95,6666.66,18.45,64.20,99096.06,5.00,30,214, Fri, 20/11/27, 17:42:07
1606499010,1577.28,5813.95,6756.75,18.45,64.33,99095.02,3.00,30,215, Fri, 20/11/27, 17:43:30
1606499093,1582.27,5882.35,6666.66,18.44,64.58,99096.06,3.00,30,216, Fri, 20/11/27, 17:44:53
1606499176,1582.27,5882.35,6666.66,18.40,64.82,99086.52,2.00,30,217, Fri, 20/11/27, 17:46:16
1606499259,1582.27,5813.95,6756.75,18.38,64.86,99095.64,1.00,30,218, Fri, 20/11/27, 17:47:39
1606499342,1592.35,5813.95,6756.75,18.31,65.24,99098.60,1.00,30,219, Fri, 20/11/27, 17:49:02
1606499425,1587.30,5882.35,6756.75,18.30,65.18,99095.08,1.00,28,220, Fri, 20/11/27, 17:50:25
1606499508,1592.35,5813.95,6756.75,18.28,65.60,99092.01,0.00,30,221, Fri, 20/11/27, 17:51:48
1606499591,1597.44,5813.95,6756.75,18.20,65.92,99098.68,1.00,30,222, Fri, 20/11/27, 17:53:11
1606499685,1597.44,5813.95,6756.75,18.14,66.37,99098.28,0.00,29,223, Fri, 20/11/27, 17:54:45
1606499768,1597.44,5882.35,6756.75,18.14,66.36,99097.48,0.00,29,224, Fri, 20/11/27, 17:56:08
1606499851,1597.44,5813.95,6666.66,18.12,66.60,99095.00,0.00,29,225, Fri, 20/11/27, 17:57:31
1606499934,1597.44,5882.35,6756.75,18.12,66.65,99097.90,0.00,29,226, Fri, 20/11/27, 17:58:54
1606500039,1602.56,5882.35,6756.75,18.04,66.92,99106.22,0.00,29,227, Fri, 20/11/27, 18:00:39
1606500122,1602.56,5813.95,6666.66,18.13,66.77,99102.82,0.00,29,228, Fri, 20/11/27, 18:02:02
1606500205,1602.56,5813.95,6756.75,18.23,66.09,99099.88,0.00,29,229, Fri, 20/11/27, 18:03:25
1606500288,1602.56,5813.95,6756.75,18.29,65.90,99109.75,0.00,29,230, Fri, 20/11/27, 18:04:48
1606500371,1602.56,5813.95,6756.75,18.21,65.98,99106.50,0.00,29,231, Fri, 20/11/27, 18:06:11
1606500467,1607.71,5813.95,6756.75,18.21,65.78,99108.:0,0.00,29,232, Fri, 20/11/27, 18:07:47
1606500550,1612.90,5813.95,6756.75,18.21,65.91,99110.01,0.00,29,233, Fri, 20/11/27, 18:09:10
